datetime,portfolio_value,cash,positions,return
2020-01-28 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 16:00:00-05:00,99229.11572265625,4516.0,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 292.0}]",-0.00770884277343753
2020-02-03 08:30:00-05:00,100000.0,4516.0,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 292.0}]",0.0077687306969294045
2020-02-03 09:30:00-05:00,100000.0,4516.0,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 292.0}]",0.0
2020-02-03 09:30:00-05:00,100000.0,4516.0,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 292.0}]",0.0
2020-02-03 16:00:00-05:00,98934.20178222655,98934.20178222655,[],-0.010657982177734504
2020-02-04 08:30:00-05:00,98934.20178222655,98934.20178222655,[],0.0
2020-02-04 09:30:00-05:00,98934.20178222655,98934.20178222655,[],0.0
2020-02-04 09:30:00-05:00,98934.20178222655,98934.20178222655,[],0.0
2020-02-04 16:00:00-05:00,98934.20178222655,98934.20178222655,[],0.0
2020-02-05 08:30:00-05:00,98934.20178222655,98934.20178222655,[],0.0
2020-02-05 09:30:00-05:00,98934.20178222655,98934.20178222655,[],0.0
2020-02-05 09:30:00-05:00,98934.20178222655,98934.20178222655,[],0.0
2020-02-05 16:00:00-05:00,97733.00701904295,3904.9849243163867,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 286.0}]",-0.012141349922928146
2020-02-06 08:30:00-05:00,98934.20178222655,3904.9849243163867,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 286.0}]",0.012290574083631212
2020-02-06 09:30:00-05:00,98934.20178222655,3904.9849243163867,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 286.0}]",0.0
2020-02-06 09:30:00-05:00,98934.20178222655,3904.9849243163867,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 286.0}]",0.0
2020-02-06 16:00:00-05:00,99403.24597167967,99403.24597167967,[],0.004740971079804979
2020-02-07 08:30:00-05:00,99403.24597167967,99403.24597167967,[],0.0
2020-02-07 09:30:00-05:00,99403.24597167967,99403.24597167967,[],0.0
2020-02-07 09:30:00-05:00,99403.24597167967,99403.24597167967,[],0.0
2020-02-07 16:00:00-05:00,99403.24597167967,99403.24597167967,[],0.0
2020-02-10 08:30:00-05:00,99403.24597167967,99403.24597167967,[],0.0
2020-02-10 09:30:00-05:00,99403.24597167967,99403.24597167967,[],0.0
2020-02-10 09:30:00-05:00,99403.24597167967,99403.24597167967,[],0.0
2020-02-10 16:00:00-05:00,99403.24597167967,99403.24597167967,[],0.0
2020-02-11 08:30:00-05:00,99403.24597167967,99403.24597167967,[],0.0
2020-02-11 09:30:00-05:00,99403.24597167967,99403.24597167967,[],0.0
2020-02-11 09:30:00-05:00,99403.24597167967,99403.24597167967,[],0.0
2020-02-11 16:00:00-05:00,97998.198059082,3597.644927978491,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 285.0}]",-0.014134829289155992
2020-02-12 08:30:00-05:00,99403.24597167966,3597.644927978491,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 285.0}]",0.014337487223495371
2020-02-12 09:30:00-05:00,99403.24597167966,3597.644927978491,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 285.0}]",0.0
2020-02-12 09:30:00-05:00,99403.24597167966,3597.644927978491,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 285.0}]",0.0
2020-02-12 16:00:00-05:00,99594.19110107419,99594.19110107419,[],0.0019209144281759905
2020-02-13 08:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-13 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-13 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-13 16:00:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-14 08:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-14 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-14 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-14 16:00:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-18 08:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-18 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-18 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-18 16:00:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-19 08:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-19 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-19 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-19 16:00:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-20 08:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-20 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-20 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-20 16:00:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-21 08:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-21 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-21 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-21 16:00:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-24 08:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-24 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-24 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-24 16:00:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-25 08:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-25 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-25 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-25 16:00:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-26 08:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-26 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-26 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-26 16:00:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-27 08:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-27 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-27 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-27 16:00:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-28 08:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-28 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-28 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-02-28 16:00:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-03-02 08:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-03-02 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-03-02 09:30:00-05:00,99594.19110107419,99594.19110107419,[],0.0
2020-03-02 16:00:00-05:00,96484.42788696288,2079.5238952636514,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 327.0}]",-0.031224343304875446
2020-03-03 08:30:00-05:00,99594.1911010742,2079.5238952636514,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 327.0}]",0.03223072657646475
2020-03-03 09:30:00-05:00,99594.1911010742,2079.5238952636514,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 327.0}]",0.0
2020-03-03 09:30:00-05:00,99594.1911010742,2079.5238952636514,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 327.0}]",0.0
2020-03-03 16:00:00-05:00,99594.1911010742,2079.5238952636514,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 327.0}]",0.0
2020-03-04 08:30:00-05:00,103286.02389526366,2079.5238952636514,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 327.0}]",0.037068756253492374
2020-03-04 09:30:00-05:00,103286.02389526366,2079.5238952636514,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 327.0}]",0.0
2020-03-04 09:30:00-05:00,103286.02389526366,2079.5238952636514,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 327.0}]",0.0
2020-03-04 16:00:00-05:00,103286.02389526366,2079.5238952636514,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 327.0}]",0.0
2020-03-05 08:30:00-05:00,102180.76229858397,2079.5238952636514,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 327.0}]",-0.010700979232199592
2020-03-05 09:30:00-05:00,102180.76229858397,2079.5238952636514,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 327.0}]",0.0
2020-03-05 09:30:00-05:00,102180.76229858397,2079.5238952636514,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 327.0}]",0.0
2020-03-05 16:00:00-05:00,102180.76229858397,2079.5238952636514,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 327.0}]",0.0
2020-03-06 08:30:00-05:00,101807.98748779295,2079.5238952636514,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 327.0}]",-0.0036481897610209923
2020-03-06 09:30:00-05:00,101807.98748779295,2079.5238952636514,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 327.0}]",0.0
2020-03-06 09:30:00-05:00,101807.98748779295,2079.5238952636514,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 327.0}]",0.0
2020-03-06 16:00:00-05:00,97939.57189941405,97939.57189941405,[],-0.03799717177242834
2020-03-09 08:30:00-04:00,97939.57189941405,97939.57189941405,[],0.0
2020-03-09 09:30:00-04:00,97939.57189941405,97939.57189941405,[],0.0
2020-03-09 09:30:00-04:00,97939.57189941405,97939.57189941405,[],0.0
