datetime,portfolio_value,cash,positions,return
2020-01-28 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-03 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-03 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-03 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-03 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-04 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-04 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-04 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-04 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-05 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-05 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-05 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-05 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-06 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-06 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-06 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-06 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-07 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-07 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-07 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-07 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-10 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-10 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-10 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-10 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-11 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-11 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-11 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-11 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-12 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-12 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-12 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-12 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-13 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-13 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-13 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-13 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-14 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-14 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-14 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-14 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-18 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-18 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-18 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-18 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-19 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-19 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-19 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-19 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-20 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-20 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-20 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-20 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-21 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-21 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-21 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-21 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-24 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-24 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-24 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-24 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-25 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-25 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-25 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-25 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-26 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-26 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-26 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-26 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-27 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-27 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-27 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-27 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-28 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-28 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-28 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-28 16:00:00-05:00,105212.35354614258,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.052123535461425785
2020-03-02 08:30:00-05:00,100000.0,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",-0.04954126935157488
2020-03-02 09:30:00-05:00,100000.0,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-02 09:30:00-05:00,100000.0,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-02 16:00:00-05:00,100000.0,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-03 08:30:00-05:00,102957.60354614258,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.029576035461425842
2020-03-03 09:30:00-05:00,102957.60354614258,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-03 09:30:00-05:00,102957.60354614258,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-03 16:00:00-05:00,102957.60354614258,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-04 08:30:00-05:00,106468.79620361328,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.034103286561998125
2020-03-04 09:30:00-05:00,106468.79620361328,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-04 09:30:00-05:00,106468.79620361328,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-04 16:00:00-05:00,106468.79620361328,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-05 08:30:00-05:00,105417.6146850586,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",-0.009873141765821991
2020-03-05 09:30:00-05:00,105417.6146850586,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-05 09:30:00-05:00,105417.6146850586,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-05 16:00:00-05:00,105417.6146850586,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-06 08:30:00-05:00,105063.07962036133,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",-0.0033631482343483565
2020-03-06 09:30:00-05:00,105063.07962036133,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-06 09:30:00-05:00,105063.07962036133,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-06 16:00:00-05:00,105063.07962036133,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-09 08:30:00-04:00,101383.94430541992,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",-0.0350183463899566
2020-03-09 09:30:00-04:00,101383.94430541992,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-09 09:30:00-04:00,101383.94430541992,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-09 16:00:00-04:00,101383.94430541992,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-10 08:30:00-04:00,95832.59240722656,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",-0.0547557301723226
2020-03-10 09:30:00-04:00,95832.59240722656,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-10 09:30:00-04:00,95832.59240722656,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-10 16:00:00-04:00,95832.59240722656,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-11 08:30:00-04:00,98737.34075927734,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.03031065193047766
2020-03-11 09:30:00-04:00,98737.34075927734,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-11 09:30:00-04:00,98737.34075927734,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-11 16:00:00-04:00,98737.34075927734,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-12 08:30:00-04:00,97512.0,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",-0.012410104929448496
2020-03-12 09:30:00-04:00,97512.0,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-12 09:30:00-04:00,97512.0,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-12 16:00:00-04:00,97512.0,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-13 08:30:00-04:00,89830.29620361328,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",-0.07877700997196979
2020-03-13 09:30:00-04:00,89830.29620361328,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-13 09:30:00-04:00,89830.29620361328,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-13 16:00:00-04:00,89830.29620361328,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-16 08:30:00-04:00,92035.28506469727,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.02454616041881974
2020-03-16 09:30:00-04:00,92035.28506469727,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-16 09:30:00-04:00,92035.28506469727,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-16 16:00:00-04:00,92035.28506469727,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-17 08:30:00-04:00,85221.27392578125,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",-0.07403694283258888
2020-03-17 09:30:00-04:00,85221.27392578125,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-17 09:30:00-04:00,85221.27392578125,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-17 16:00:00-04:00,85221.27392578125,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-18 08:30:00-04:00,86421.73411560059,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.01408639104438647
2020-03-18 09:30:00-04:00,86421.73411560059,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-18 09:30:00-04:00,86421.73411560059,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-18 16:00:00-04:00,86421.73411560059,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-19 08:30:00-04:00,83688.04620361328,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",-0.03163194930028401
2020-03-19 09:30:00-04:00,83688.04620361328,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-19 09:30:00-04:00,83688.04620361328,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-19 16:00:00-04:00,83688.04620361328,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-20 08:30:00-04:00,84621.04620361328,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.011148545608652416
2020-03-20 09:30:00-04:00,84621.04620361328,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-20 09:30:00-04:00,84621.04620361328,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-20 16:00:00-04:00,84621.04620361328,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-23 08:30:00-04:00,85641.12582397461,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.012054679847692151
2020-03-23 09:30:00-04:00,85641.12582397461,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-23 09:30:00-04:00,85641.12582397461,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-23 16:00:00-04:00,85641.12582397461,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-24 08:30:00-04:00,81181.38696289062,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",-0.05207473416744268
2020-03-24 09:30:00-04:00,81181.38696289062,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-24 09:30:00-04:00,81181.38696289062,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-24 16:00:00-04:00,81181.38696289062,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-25 08:30:00-04:00,83118.91563415527,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.023866661358598495
2020-03-25 09:30:00-04:00,83118.91563415527,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-25 09:30:00-04:00,83118.91563415527,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-25 16:00:00-04:00,83118.91563415527,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-26 08:30:00-04:00,86368.8646850586,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.039099993378256315
2020-03-26 09:30:00-04:00,86368.8646850586,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-26 09:30:00-04:00,86368.8646850586,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-26 16:00:00-04:00,86368.8646850586,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-27 08:30:00-04:00,87815.01753234863,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.016743914054716313
2020-03-27 09:30:00-04:00,87815.01753234863,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-27 09:30:00-04:00,87815.01753234863,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-27 16:00:00-04:00,87815.01753234863,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-30 08:30:00-04:00,88981.26753234863,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.013280758038570983
2020-03-30 09:30:00-04:00,88981.26753234863,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-30 09:30:00-04:00,88981.26753234863,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-30 16:00:00-04:00,88981.26753234863,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-31 08:30:00-04:00,89736.9952545166,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.008493110326768916
2020-03-31 09:30:00-04:00,89736.9952545166,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-31 09:30:00-04:00,89736.9952545166,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-03-31 16:00:00-04:00,89736.9952545166,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-04-01 08:30:00-04:00,91248.45544433594,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.016843222636689026
2020-04-01 09:30:00-04:00,91248.45544433594,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-04-01 09:30:00-04:00,91248.45544433594,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-04-01 16:00:00-04:00,91248.45544433594,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-04-02 08:30:00-04:00,87336.07487487793,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",-0.04287612924960327
2020-04-02 09:30:00-04:00,87336.07487487793,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-04-02 09:30:00-04:00,87336.07487487793,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-04-02 16:00:00-04:00,87336.07487487793,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-04-03 08:30:00-04:00,86468.38696289062,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",-0.009935045892895844
2020-04-03 09:30:00-04:00,86468.38696289062,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-04-03 09:30:00-04:00,86468.38696289062,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-04-03 16:00:00-04:00,86468.38696289062,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-04-06 08:30:00-04:00,88200.65449523926,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.020033535875857877
2020-04-06 09:30:00-04:00,88200.65449523926,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-04-06 09:30:00-04:00,88200.65449523926,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-04-06 16:00:00-04:00,88200.65449523926,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
2020-04-07 08:30:00-04:00,90402.53506469727,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.02496444705608014
2020-04-07 09:30:00-04:00,90402.53506469727,10214.296203613281,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 311.0}]",0.0
