datetime,portfolio_value,cash,positions,return
2020-01-28 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-03 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-03 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-03 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-03 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-04 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-04 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-04 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-04 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-05 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-05 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-05 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-05 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-06 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-06 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-06 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-06 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-07 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-07 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-07 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-07 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-10 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-10 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-10 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-10 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-11 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-11 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-11 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-11 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-12 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-12 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-12 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-12 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-13 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-13 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-13 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-13 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-14 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-14 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-14 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-14 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-18 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-18 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-18 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-18 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-19 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-19 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-19 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-19 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-20 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-20 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-20 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-20 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-21 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-21 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-21 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-21 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-24 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-24 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-24 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-24 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-25 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-25 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-25 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-25 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-26 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-26 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-26 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-26 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-27 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-27 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-27 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-27 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-02-28 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-28 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-28 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-28 16:00:00-05:00,100000.0,100000.0,[],0.0
2020-03-02 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-03-02 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-03-02 09:30:00-05:00,100000.0,100000.0,[],0.0
